y,XC1,XC2,XC3,XC4,XC5,XM1,XM2,XM3,XM4,XM5,XM6,XM7,XM8,XM9,XM10,z,strata,tau
0,-1.2,-0.4,-1.2,-1.8,-1.1,0,0,0,0,0,0,0,1,0,0,1.5455358145657907,243,-0.22314355131421
1,-0.4,-1,-2.1,-2,-1,0,0,0,0,0,0,0,1,0,0,1.467875002765019,243,-0.22314355131421
0,-1.2,0.7,0.5,0.1,-0.8,0,0,0,0,0,0,0,1,0,0,-0.3155719385405975,243,-0.22314355131421
0,-0.6,-0.4,-1.3,0.6,-0.4,1,1,1,1,1,1,1,0,1,1,0.6397655724203495,244,0.405465108108164
0,2.1,2.1,1,0.7,-0.8,1,1,1,1,1,1,1,0,1,1,1.7916103957291307,244,0.405465108108164
1,-1.1,-1.3,-1.1,0.3,-0.5,1,1,1,1,1,1,1,0,1,1,-1.3446430686737094,244,0.405465108108164
0,0.9,1.4,-1,-0.3,0.9,1,1,1,1,1,1,1,0,1,1,-0.1977655969687646,244,0.405465108108164
0,-2.8,0.7,0.6,-0.1,0.3,1,1,1,1,0,0,0,0,0,1,1.226431549622149,245,0.405465108108164
0,1.1,2.3,1.4,0.5,0.6,1,1,1,1,0,0,0,0,0,1,0.6858154494341624,245,0.405465108108164
1,-0.4,0.6,0,0.2,-1.4,1,1,1,1,0,0,0,0,0,1,1.2103801539979253,245,0.405465108108164
0,-1.2,-0.6,-0.4,-2.3,-1.3,1,1,1,1,0,0,0,0,0,1,1.7051139329653502,245,0.405465108108164
0,1.1,0.6,0.7,1.6,1.2,0,0,0,1,1,0,1,1,1,1,-1.1592483698465386,246,0.0953101798043249
1,0.1,-1.2,0.2,-0,0,0,0,0,1,1,0,1,1,1,1,0.25115173173653643,246,0.0953101798043249
0,1.7,0.2,1.4,1.6,-0.2,0,0,0,1,1,0,1,1,1,1,-0.9747619890178024,246,0.0953101798043249
0,-0,-1.7,0.2,0,-0.8,0,0,0,1,1,0,1,1,1,1,-0.6706830399136373,246,0.0953101798043249
1,2.5,1.1,0.1,0,0.8,1,1,1,0,1,0,1,1,0,0,-0.4765396251147041,247,0.405465108108164
0,-0.3,-0.9,0.3,-0.9,0.1,1,1,1,0,1,0,1,1,0,0,1.5757307744639906,247,0.405465108108164
0,0.4,-0.1,1,-0.4,-0.6,1,1,1,0,1,0,1,1,0,0,-1.7484735033268946,247,0.405465108108164
0,0.7,-0.6,-0.2,-0.6,0.8,1,1,1,0,1,0,1,1,0,0,0.5994047343399485,247,0.405465108108164
0,-1.4,0.2,-0.7,0,0.7,1,1,1,1,1,1,1,1,1,0,-3.383495513268309,248,0.405465108108164
0,-0.6,-1,-1.2,-1.4,-1.5,1,1,1,1,1,1,1,1,1,0,0.11416004516081091,248,0.405465108108164
1,-0.8,-0.3,-0.3,-0.6,-1.5,1,1,1,1,1,1,1,1,1,0,-0.03845645418061039,248,0.405465108108164
0,-3.2,-1.7,-0.9,-2,-0.5,1,1,1,1,1,1,1,1,1,0,-1.1503476364889393,248,0.405465108108164
0,2,1.7,1.2,2.5,2.5,0,1,1,1,0,1,0,0,0,0,-0.27536941846387963,249,0.405465108108164
0,1.4,0.4,1.7,0.9,0.1,0,1,1,1,0,1,0,0,0,0,1.8724967029839032,249,0.405465108108164
0,0.6,0.6,1.8,0.1,-1.7,0,1,1,1,0,1,0,0,0,0,0.8150416760202912,249,0.405465108108164
1,0.7,-0.5,1,0.8,1,0,1,1,1,0,1,0,0,0,0,3.3632665097657872,249,0.405465108108164
0,1.3,1,1.6,1,-0.3,0,0,0,1,1,0,0,0,1,1,0.4081432449996535,250,0.0953101798043249
0,1,0.3,-0.4,0.8,0.5,0,0,0,1,1,0,0,0,1,1,-0.3681742420104318,250,0.0953101798043249
1,-0.6,0.3,-1.5,1,0.1,0,0,0,1,1,0,0,0,1,1,0.33702312970942927,250,0.0953101798043249
0,1.7,-0.7,1.3,1.2,0.8,0,0,0,1,1,0,0,0,1,1,0.8633226096018812,250,0.0953101798043249
1,-1.3,0.6,-0.7,-0.3,-0.5,0,0,0,0,0,0,0,0,1,1,-1.4188444495158776,251,-0.22314355131421
0,0.7,1.1,2.1,0.4,2.9,0,0,0,0,0,0,0,0,1,1,0.02127750493962155,251,-0.22314355131421
0,-0.2,-0,0.3,1.8,-0.6,0,0,0,0,0,0,0,0,1,1,1.6472811866888495,251,-0.22314355131421
0,-1.9,0.9,-0.3,-1.6,-0.4,0,0,0,0,0,0,0,0,1,1,-3.223052417063628,251,-0.22314355131421
1,0.2,-0,1.7,1.4,0.9,1,1,1,1,1,1,0,0,0,0,2.816971856459178,252,0.405465108108164
0,2.3,0.9,0.5,1.1,1.4,1,1,1,1,1,1,0,0,0,0,1.063151300033726,252,0.405465108108164
0,-0.2,-0.9,-0.2,1,-0.6,1,1,1,1,1,1,0,0,0,0,1.2219631508945001,252,0.405465108108164
0,0.9,1.1,0.3,1.9,-0.3,1,1,1,1,1,1,0,0,0,0,1.9031713524307254,252,0.405465108108164
0,0.6,0.1,0.7,0.2,0.6,1,1,1,1,1,1,1,0,0,1,-1.8381401945657774,253,0.405465108108164
1,0.2,-0.8,-1.4,-1.2,-1.4,1,1,1,1,1,1,1,0,0,1,-1.9282847628655242,253,0.405465108108164
0,-0.7,0.7,0.1,0.3,-1,1,1,1,1,1,1,1,0,0,1,-3.2438836639258146,253,0.405465108108164
0,-1.4,-0.8,-1,-2,-2.3,1,1,1,1,1,1,1,0,0,1,-0.8371166499795168,253,0.405465108108164
0,-0.5,1.4,1,-0.1,0.6,0,0,0,0,0,1,1,1,0,0,-1.1617678798457431,254,-0.22314355131421
0,1.3,0.6,0.6,0.9,0.7,0,0,0,0,0,1,1,1,0,0,-1.889156142665266,254,-0.22314355131421
0,-2.9,0.2,-0.6,-1.2,-0.9,0,0,0,0,0,1,1,1,0,0,-0.5337023861718153,254,-0.22314355131421
1,-0.3,-0.9,-0.6,-0.1,0.4,0,0,0,0,0,1,1,1,0,0,-1.5005118111839706,254,-0.22314355131421
0,-0.2,0,0.5,-1.1,1.2,0,0,0,0,0,0,0,0,0,1,1.676751630268276,255,-0.22314355131421
1,2.3,0.8,1.6,2,2.3,0,0,0,0,0,0,0,0,0,1,0.5965430000543711,255,-0.22314355131421
0,1,0.3,-0.2,0.6,-1,0,0,0,0,0,0,0,0,0,1,1.4314190589017877,255,-0.22314355131421
0,-0.3,0.3,0,0.9,0.4,0,0,0,0,0,0,0,0,0,1,1.0035421212940865,255,-0.22314355131421
0,2.2,-0.2,0.5,1.4,1.4,0,0,0,1,0,1,1,1,1,0,0.25177827377301365,256,-0.22314355131421
0,1,-1.2,0.7,-0.6,0,0,0,0,1,0,1,1,1,1,0,-0.42462938561072694,256,-0.22314355131421
1,0.8,-0.1,-0.1,0.1,0.4,0,0,0,1,0,1,1,1,1,0,-1.7717589420924096,256,-0.22314355131421
0,1.1,-0.2,0.7,1.5,0.6,0,0,0,1,0,1,1,1,1,0,-0.24912777615242487,256,-0.22314355131421
0,2.1,-0.4,0.5,2.8,2.5,0,0,0,0,0,1,1,1,1,0,1.0075650410995214,257,-0.22314355131421
1,0,-1.4,-1,0.7,-0.2,0,0,0,0,0,1,1,1,1,0,-0.8052252533335578,257,-0.22314355131421
0,-0.6,-1.7,-1.2,-1.9,0.8,0,0,0,0,0,1,1,1,1,0,-1.2179702031674482,257,-0.22314355131421
0,2.1,0.7,0.6,0.5,0.6,0,0,0,0,0,1,1,1,1,0,-0.3088970671252601,257,-0.22314355131421
0,1,0.1,0.4,1,1.2,0,0,1,1,1,1,1,1,1,1,0.4210231424955318,258,0.262364264467491
0,0.5,0.1,2.1,0.5,1,0,0,1,1,1,1,1,1,1,1,1.5368101895896267,258,0.262364264467491
0,1,0.6,1,1.1,0.2,0,0,1,1,1,1,1,1,1,1,-0.9632485794230676,258,0.262364264467491
1,0,-2.6,-0.7,-1.5,-1,0,0,1,1,1,1,1,1,1,1,0.3507595278714178,258,0.262364264467491
0,-0.6,0,-0,-0.8,-0.2,0,1,1,1,1,1,1,1,0,0,0.9841449991153339,259,0.405465108108164
1,-2.1,-1.2,-0.7,-1.6,-0.5,0,1,1,1,1,1,1,1,0,0,1.1083866543076297,259,0.405465108108164
0,-2.2,0.4,-1.1,-2.1,-1.7,0,1,1,1,1,1,1,1,0,0,1.0929917738729977,259,0.405465108108164
0,-1.9,-1.4,-1.3,-1.1,-1.1,0,1,1,1,1,1,1,1,0,0,2.127980489122126,259,0.405465108108164
0,0.2,0.5,0.4,0.4,0.4,1,1,0,1,1,0,0,0,0,0,0.48852443246732075,260,0.0953101798043249
1,-0,0.1,0.4,-1.1,-2.2,1,1,0,1,1,0,0,0,0,0,-0.34132462982331235,260,0.0953101798043249
0,-1.6,-1.1,-1.6,-1.1,0.3,1,1,0,1,1,0,0,0,0,0,1.4899397841459752,260,0.0953101798043249
0,1.6,0.8,0.7,1.2,-0.4,1,1,0,1,1,0,0,0,0,0,-0.6520164689156323,260,0.0953101798043249
0,0,0.4,0.6,-0.7,0.1,1,0,1,0,0,0,0,0,0,0,-1.2754759705306362,261,0.262364264467491
1,0.3,-0.9,-0.1,1.2,-0.4,1,0,1,0,0,0,0,0,0,0,0.5912275140585821,261,0.262364264467491
0,-1.4,-1.8,-0,-1.2,0.2,1,0,1,0,0,0,0,0,0,0,-1.7592996847194333,261,0.262364264467491
0,-0.4,-0.6,-2.1,-1.4,-0.9,1,0,1,0,0,0,0,0,0,0,-0.5471390002515064,261,0.262364264467491
0,-1.4,-1.1,-0.3,-2.7,-2.1,0,1,1,1,1,1,1,1,1,1,1.353047756643167,262,0.405465108108164
0,-2.1,-2.4,-1.7,-0.5,-2.9,0,1,1,1,1,1,1,1,1,1,0.8704484155166652,262,0.405465108108164
0,-0.3,-0.4,-0.4,-2.6,-1.2,0,1,1,1,1,1,1,1,1,1,-2.1169889246270013,262,0.405465108108164
1,0.8,-0.4,0.1,-0.6,1,0,1,1,1,1,1,1,1,1,1,1.0041671251343158,262,0.405465108108164
0,0.6,0.1,0.7,0.2,0.6,0,0,0,0,0,0,0,0,0,0,-1.8381401945657774,263,-0.22314355131421
0,0.2,-0.8,-1.4,-1.2,-1.4,0,0,0,0,0,0,0,0,0,0,-1.9282847628655242,263,-0.22314355131421
1,-0.7,0.7,0.1,0.3,-1,0,0,0,0,0,0,0,0,0,0,-3.2438836639258146,263,-0.22314355131421
0,-1.4,-0.8,-1,-2,-2.3,0,0,0,0,0,0,0,0,0,0,-0.8371166499795168,263,-0.22314355131421
1,0.4,1.7,1.6,1.6,0.6,0,0,0,0,0,0,0,0,0,0,1.7134902136249466,264,-0.22314355131421
0,-1.9,-0.9,0,-0.5,0.1,0,0,0,0,0,0,0,0,0,0,0.4927930579020841,264,-0.22314355131421
0,-2.2,-0.8,-0,-0.3,1.6,0,0,0,0,0,0,0,0,0,0,0.7353921338646303,264,-0.22314355131421
0,-1.6,-0.9,-0.5,-0.6,-0.9,0,0,0,0,0,0,0,0,0,0,1.906110822321939,264,-0.22314355131421
0,0.3,-1,-1.3,-0.5,-0.4,0,1,1,1,1,0,0,1,1,0,-2.167372268501151,265,0.405465108108164
0,-0.4,-0.4,0.1,-0,1.5,0,1,1,1,1,0,0,1,1,0,-1.8299007552761362,265,0.405465108108164
0,1.2,-0.4,0,-0.1,-0.1,0,1,1,1,1,0,0,1,1,0,-1.0008045013593811,265,0.405465108108164
1,0.2,-0.3,-0.1,-0.4,-0.7,0,1,1,1,1,0,0,1,1,0,-0.6876413463856297,265,0.405465108108164
0,0.8,-0.7,1.1,0.3,-1.6,0,1,1,0,0,0,0,0,0,0,0.9306999656514181,266,0.405465108108164
0,1.1,0.4,0.8,-0,-0.3,0,1,1,0,0,0,0,0,0,0,0.24758395254162857,266,0.405465108108164
1,0.5,1.7,1.9,2.1,0.6,0,1,1,0,0,0,0,0,0,0,1.0951417501422307,266,0.405465108108164
0,1,2.3,0.7,2,1.9,0,1,1,0,0,0,0,0,0,0,-0.4725692065742576,266,0.405465108108164
0,-2,-2.1,-2.4,-2.6,-2.2,0,0,0,0,0,0,0,0,0,1,-0.1951347848665992,267,-0.22314355131421
0,-0.6,0.1,-0.6,-0.3,-0,0,0,0,0,0,0,0,0,0,1,0.2227752656309187,267,-0.22314355131421
0,-1.5,-2.2,-0.5,-1.5,0.1,0,0,0,0,0,0,0,0,0,1,0.36837627197158634,267,-0.22314355131421
1,-1.3,1.2,0.4,0,1.1,0,0,0,0,0,0,0,0,0,1,0.22073642051980713,267,-0.22314355131421
0,-1.4,-1.1,-0.3,-2.7,-2.1,1,1,1,1,1,0,0,0,0,0,1.353047756643167,268,0.405465108108164
1,-2.1,-2.4,-1.7,-0.5,-2.9,1,1,1,1,1,0,0,0,0,0,0.8704484155166652,268,0.405465108108164
0,-0.3,-0.4,-0.4,-2.6,-1.2,1,1,1,1,1,0,0,0,0,0,-2.1169889246270013,268,0.405465108108164
0,0.8,-0.4,0.1,-0.6,1,1,1,1,1,1,0,0,0,0,0,1.0041671251343158,268,0.405465108108164
1,-2.4,0.6,-0,-0.9,-0.1,1,0,1,1,0,0,1,1,1,0,0.6539353664578373,269,0.262364264467491
0,0.2,0.8,1.1,0.5,0,1,0,1,1,0,0,1,1,1,0,1.431216069329967,269,0.262364264467491
0,-0.7,-0.1,-0.3,-1.1,-0.4,1,0,1,1,0,0,1,1,1,0,1.5194901589540897,269,0.262364264467491
0,-1.8,-0.1,-0.6,-1.3,-0.5,1,0,1,1,0,0,1,1,1,0,0.3846946992240072,269,0.262364264467491
0,-0.2,0,0.5,-1.1,1.2,0,0,1,0,0,0,0,1,1,0,1.676751630268276,270,0.262364264467491
1,2.3,0.8,1.6,2,2.3,0,0,1,0,0,0,0,1,1,0,0.5965430000543711,270,0.262364264467491
0,1,0.3,-0.2,0.6,-1,0,0,1,0,0,0,0,1,1,0,1.4314190589017877,270,0.262364264467491
0,-0.3,0.3,0,0.9,0.4,0,0,1,0,0,0,0,1,1,0,1.0035421212940865,270,0.262364264467491
1,2,0.6,-0.7,1.6,0.5,1,0,0,0,0,1,0,0,0,1,0.7144998663601878,271,-0.22314355131421
0,0.7,-1.8,-1.6,0.6,-0.8,1,0,0,0,0,1,0,0,0,1,-1.9446926556718076,271,-0.22314355131421
0,1,1.4,-0,0.2,1,1,0,0,0,0,1,0,0,0,1,-2.5068000709109954,271,-0.22314355131421
0,1.5,-0.9,0.2,0.8,0.9,1,0,0,0,0,1,0,0,0,1,0.11843805380932582,271,-0.22314355131421
0,0.6,0.1,0.7,0.2,0.6,0,0,0,0,0,1,1,1,1,0,-1.8381401945657774,272,-0.22314355131421
1,0.2,-0.8,-1.4,-1.2,-1.4,0,0,0,0,0,1,1,1,1,0,-1.9282847628655242,272,-0.22314355131421
0,-0.7,0.7,0.1,0.3,-1,0,0,0,0,0,1,1,1,1,0,-3.2438836639258146,272,-0.22314355131421
0,-1.4,-0.8,-1,-2,-2.3,0,0,0,0,0,1,1,1,1,0,-0.8371166499795168,272,-0.22314355131421
0,1,2.9,1.4,1,0.1,0,1,0,0,1,1,1,0,0,0,0.41359933959928563,273,0.0953101798043249
0,-2.1,-1,0,-1.8,-0.9,0,1,0,0,1,1,1,0,0,0,0.16383828409563939,273,0.0953101798043249
0,-0.3,-1.2,-1.5,-0.8,-1.1,0,1,0,0,1,1,1,0,0,0,2.0477801930190176,273,0.0953101798043249
1,-1.1,0.9,1.3,-0.9,-0.4,0,1,0,0,1,1,1,0,0,0,2.3170888923292132,273,0.0953101798043249
0,1,0.1,0.4,1,1.2,0,0,0,0,0,0,0,0,0,1,0.4210231424955318,274,-0.22314355131421
0,0.5,0.1,2.1,0.5,1,0,0,0,0,0,0,0,0,0,1,1.5368101895896267,274,-0.22314355131421
1,1,0.6,1,1.1,0.2,0,0,0,0,0,0,0,0,0,1,-0.9632485794230676,274,-0.22314355131421
0,0,-2.6,-0.7,-1.5,-1,0,0,0,0,0,0,0,0,0,1,0.3507595278714178,274,-0.22314355131421
1,0.5,1.6,1.6,0,-0.3,0,0,0,0,0,0,0,0,0,0,-0.38624348154953103,275,-0.22314355131421
0,2.7,0.3,2.1,3,1.9,0,0,0,0,0,0,0,0,0,0,1.4104262903911584,275,-0.22314355131421
0,1.4,1,-0.4,1.2,0.7,0,0,0,0,0,0,0,0,0,0,1.2527004792103997,275,-0.22314355131421
0,-0.3,-0,0.6,-1.8,-0.7,0,0,0,0,0,0,0,0,0,0,1.2504955833560154,275,-0.22314355131421
0,-1.4,-1.1,-0.3,-2.7,-2.1,1,1,0,0,0,0,0,0,1,0,1.353047756643167,276,-0.22314355131421
0,-2.1,-2.4,-1.7,-0.5,-2.9,1,1,0,0,0,0,0,0,1,0,0.8704484155166652,276,-0.22314355131421
0,-0.3,-0.4,-0.4,-2.6,-1.2,1,1,0,0,0,0,0,0,1,0,-2.1169889246270013,276,-0.22314355131421
1,0.8,-0.4,0.1,-0.6,1,1,1,0,0,0,0,0,0,1,0,1.0041671251343158,276,-0.22314355131421
0,-1.4,0.2,-0.7,0,0.7,1,1,1,1,1,1,1,1,1,1,-3.383495513268309,277,0.405465108108164
0,-0.6,-1,-1.2,-1.4,-1.5,1,1,1,1,1,1,1,1,1,1,0.11416004516081091,277,0.405465108108164
1,-0.8,-0.3,-0.3,-0.6,-1.5,1,1,1,1,1,1,1,1,1,1,-0.03845645418061039,277,0.405465108108164
0,-3.2,-1.7,-0.9,-2,-0.5,1,1,1,1,1,1,1,1,1,1,-1.1503476364889393,277,0.405465108108164
1,0.9,-1,-1,0.3,0.6,1,1,1,1,1,1,1,1,1,0,-1.119990530989001,278,0.405465108108164
0,-0.5,-2.4,-3.3,-0.4,-1.5,1,1,1,1,1,1,1,1,1,0,-0.6225741613986757,278,0.405465108108164
0,0.7,-0.3,0.8,0.5,0.4,1,1,1,1,1,1,1,1,1,0,-0.7586839010762585,278,0.405465108108164
0,0.9,-1.4,-0.9,0.3,-0.2,1,1,1,1,1,1,1,1,1,0,-1.8741331495755778,278,0.405465108108164
0,1,2.9,1.4,1,0.1,1,1,1,0,1,0,0,0,0,0,0.41359933959928563,279,0.405465108108164
1,-2.1,-1,0,-1.8,-0.9,1,1,1,0,1,0,0,0,0,0,0.16383828409563939,279,0.405465108108164
0,-0.3,-1.2,-1.5,-0.8,-1.1,1,1,1,0,1,0,0,0,0,0,2.0477801930190176,279,0.405465108108164
0,-1.1,0.9,1.3,-0.9,-0.4,1,1,1,0,1,0,0,0,0,0,2.3170888923292132,279,0.405465108108164
0,2,0.1,-1.2,0.2,0.1,1,1,1,0,1,1,1,1,0,0,-0.49015891686913926,280,0.405465108108164
0,-0.3,-0.2,-0.6,-1.2,1.2,1,1,1,0,1,1,1,1,0,0,-0.8707910774614197,280,0.405465108108164
0,2,0.9,0.4,1.7,1.9,1,1,1,0,1,1,1,1,0,0,0.05355723749714408,280,0.405465108108164
1,1.8,-0.4,1.7,1.9,0.4,1,1,1,0,1,1,1,1,0,0,0.25858802510096285,280,0.405465108108164
0,0.4,0.2,-1,-0.3,-0.6,0,0,0,0,0,0,0,0,0,1,-0.6722255560472037,281,-0.22314355131421
0,-1.3,-0.1,-0.4,-0.2,-0.2,0,0,0,0,0,0,0,0,0,1,-1.8949166791270016,281,-0.22314355131421
1,-2.9,-1.8,-1.5,-3,-2.5,0,0,0,0,0,0,0,0,0,1,-0.9288515194040072,281,-0.22314355131421
0,-0.9,-1.2,-1.1,-1.9,-0.6,0,0,0,0,0,0,0,0,0,1,-0.0380033565424015,281,-0.22314355131421
0,1.9,2.5,1.4,1.1,0.9,1,1,1,1,1,1,1,1,1,1,0.9956857897839626,282,0.405465108108164
0,1.2,1.8,0.6,-0.1,1.5,1,1,1,1,1,1,1,1,1,1,2.5607212540285653,282,0.405465108108164
0,0.2,1.9,1.5,0.8,0.3,1,1,1,1,1,1,1,1,1,1,-0.6447009462202281,282,0.405465108108164
1,-0.1,-0.8,1.5,1.1,-1.2,1,1,1,1,1,1,1,1,1,1,1.5979155436209118,282,0.405465108108164
0,1.6,2.7,1.5,1.9,1,1,1,0,0,0,0,0,0,0,0,2.146820815013069,283,-0.22314355131421
0,0.4,0.2,1,1.7,-0.2,1,1,0,0,0,0,0,0,0,0,-0.421527062481468,283,-0.22314355131421
0,0.9,-0.1,1.4,1.8,-0,1,1,0,0,0,0,0,0,0,0,1.0862913941837802,283,-0.22314355131421
1,0.6,-1.1,-0,0.3,1.7,1,1,0,0,0,0,0,0,0,0,0.31356812156865504,283,-0.22314355131421
0,0.6,1,-1.2,-0.5,0,0,0,0,0,0,1,1,0,0,1,-1.2081419820513006,284,-0.22314355131421
0,0.9,-0.1,1,0.6,0.6,0,0,0,0,0,1,1,0,0,1,1.8996822012574277,284,-0.22314355131421
0,0.1,0,0.6,-0.2,0.1,0,0,0,0,0,1,1,0,0,1,0.4016447989484296,284,-0.22314355131421
1,-0.3,0.1,0.3,-1.5,-1.9,0,0,0,0,0,1,1,0,0,1,0.1863457464265795,284,-0.22314355131421
0,-0.4,-0.4,-0.9,-0.2,0.4,0,0,0,0,0,0,0,0,0,1,-2.1918814228006847,285,-0.22314355131421
0,-0.4,-0.1,1.8,-0.2,0.2,0,0,0,0,0,0,0,0,0,1,-1.332507911048616,285,-0.22314355131421
0,-0.6,-1.1,-0.8,-1.3,-0.8,0,0,0,0,0,0,0,0,0,1,-0.7682532302634181,285,-0.22314355131421
1,0.2,-0.3,-0.9,-1.6,-0.9,0,0,0,0,0,0,0,0,0,1,-0.672095885081033,285,-0.22314355131421
1,0.3,-0.3,-0.3,2.2,1.3,1,1,0,0,1,1,0,0,0,0,-0.6351033819246592,286,0.0953101798043249
0,0.7,1.7,-0.2,1.7,1.2,1,1,0,0,1,1,0,0,0,0,1.9582697519722168,286,0.0953101798043249
0,1.1,1,0.6,1,-0.5,1,1,0,0,1,1,0,0,0,0,0.0034778171400209335,286,0.0953101798043249
0,2,1.4,-0,0.7,-0.4,1,1,0,0,1,1,0,0,0,0,0.716369289410643,286,0.0953101798043249
0,-0.9,-0.4,-0.6,-1,-2.1,0,0,0,0,0,1,0,0,0,0,-0.5274302292677955,287,-0.22314355131421
1,0.1,-1.3,-0.5,-0.8,0.2,0,0,0,0,0,1,0,0,0,0,-1.8542265765348112,287,-0.22314355131421
0,-0.8,-0.1,-0.7,-1.2,-0.3,0,0,0,0,0,1,0,0,0,0,-2.5394589073360576,287,-0.22314355131421
0,-0.2,-0.1,-0,-0.2,-0.3,0,0,0,0,0,1,0,0,0,0,1.1617254555056906,287,-0.22314355131421
0,0.2,-0,-1.6,1.2,0.3,0,0,0,0,0,0,1,0,0,0,0.034268345439986136,288,-0.22314355131421
1,0.6,0.5,2,1.9,1.2,0,0,0,0,0,0,1,0,0,0,-1.4841959411686425,288,-0.22314355131421
0,1.4,-1,-0,0.2,-0.1,0,0,0,0,0,0,1,0,0,0,1.115014179984251,288,-0.22314355131421
0,1.1,-0.2,-0.2,0.7,1.3,0,0,0,0,0,0,1,0,0,0,-0.7456911250479362,288,-0.22314355131421
1,0,0.4,0.6,-0.7,0.1,0,0,0,0,0,1,1,0,0,0,-1.2754759705306362,289,-0.22314355131421
0,0.3,-0.9,-0.1,1.2,-0.4,0,0,0,0,0,1,1,0,0,0,0.5912275140585821,289,-0.22314355131421
0,-1.4,-1.8,-0,-1.2,0.2,0,0,0,0,0,1,1,0,0,0,-1.7592996847194333,289,-0.22314355131421
0,-0.4,-0.6,-2.1,-1.4,-0.9,0,0,0,0,0,1,1,0,0,0,-0.5471390002515064,289,-0.22314355131421
0,-1.1,0.9,0.6,1.2,-1,1,1,1,1,0,0,0,0,1,1,1.2168151237731815,290,0.405465108108164
0,-2.4,-1.4,-1.8,-2.6,-3.4,1,1,1,1,0,0,0,0,1,1,1.9224109972711438,290,0.405465108108164
1,1.6,0.7,2.4,-1.5,0.3,1,1,1,1,0,0,0,0,1,1,1.6717001040877315,290,0.405465108108164
0,0.4,1.4,1.7,-1.1,-0.6,1,1,1,1,0,0,0,0,1,1,1.7116467349891331,290,0.405465108108164
0,-0.2,-2.5,-1.1,0.7,-1,1,0,1,1,1,1,1,1,0,1,-0.6486180632219718,291,0.262364264467491
0,0.6,-0.9,-0.4,0.4,-0.2,1,0,1,1,1,1,1,1,0,1,-0.5018355540703248,291,0.262364264467491
1,0.4,-1.9,-0.5,-0.4,1.7,1,0,1,1,1,1,1,1,0,1,-1.626689952352347,291,0.262364264467491
0,1,0.9,0.9,0.5,2.6,1,0,1,1,1,1,1,1,0,1,-0.5412784494662122,291,0.262364264467491
0,1.5,1.7,0.9,-0.2,0.6,0,0,0,1,1,0,1,1,0,0,0.9291796201903656,292,0.0953101798043249
0,-0.7,1.1,0.1,-1.7,-1,0,0,0,1,1,0,1,1,0,0,1.016884526054543,292,0.0953101798043249
1,0.2,1.4,0.8,2.4,1.6,0,0,0,1,1,0,1,1,0,0,1.996364812567619,292,0.0953101798043249
0,0,2.6,0.8,0.2,1.5,0,0,0,1,1,0,1,1,0,0,-0.2544012336619088,292,0.0953101798043249
0,0.1,0.4,1.1,1.2,-0.3,1,1,1,1,1,1,1,1,0,0,1.92857591375229,293,0.405465108108164
0,1,1.9,2.1,-0.6,-0,1,1,1,1,1,1,1,1,0,0,1.1301122823967744,293,0.405465108108164
0,-1,-1.3,-0,-0.7,-0.6,1,1,1,1,1,1,1,1,0,0,0.8897558014081807,293,0.405465108108164
1,-1.3,0.6,0.9,-0.1,-0.3,1,1,1,1,1,1,1,1,0,0,2.4181706935051905,293,0.405465108108164
1,-0.6,1.3,0.8,-0.2,-0.5,1,1,0,0,0,0,0,1,0,1,-0.30511469253917367,294,-0.22314355131421
0,-1.6,-2.2,-1.5,-3.6,-2.7,1,1,0,0,0,0,0,1,0,1,-1.6619734664623904,294,-0.22314355131421
0,-1.1,-1.5,-1.4,-1.6,-0.6,1,1,0,0,0,0,0,1,0,1,-0.3819039741499589,294,-0.22314355131421
0,-0.4,1.6,0.8,0.8,-1.1,1,1,0,0,0,0,0,1,0,1,-1.2864744641021035,294,-0.22314355131421
0,0.4,0.2,-1,-0.3,-0.6,1,1,0,0,0,1,0,0,0,1,-0.6722255560472037,295,-0.22314355131421
0,-1.3,-0.1,-0.4,-0.2,-0.2,1,1,0,0,0,1,0,0,0,1,-1.8949166791270016,295,-0.22314355131421
1,-2.9,-1.8,-1.5,-3,-2.5,1,1,0,0,0,1,0,0,0,1,-0.9288515194040072,295,-0.22314355131421
0,-0.9,-1.2,-1.1,-1.9,-0.6,1,1,0,0,0,1,0,0,0,1,-0.0380033565424015,295,-0.22314355131421
0,-2.8,0.7,0.6,-0.1,0.3,1,1,1,1,1,0,1,1,1,1,1.226431549622149,296,0.405465108108164
1,1.1,2.3,1.4,0.5,0.6,1,1,1,1,1,0,1,1,1,1,0.6858154494341624,296,0.405465108108164
0,-0.4,0.6,0,0.2,-1.4,1,1,1,1,1,0,1,1,1,1,1.2103801539979253,296,0.405465108108164
0,-1.2,-0.6,-0.4,-2.3,-1.3,1,1,1,1,1,0,1,1,1,1,1.7051139329653502,296,0.405465108108164
1,0.5,-0.4,-0.2,-1.4,-0.5,0,0,0,0,0,0,0,0,0,0,0.32182017431751586,297,-0.22314355131421
0,-1.8,-0.3,0.1,0.7,-1.3,0,0,0,0,0,0,0,0,0,0,0.024862866007576256,297,-0.22314355131421
0,0.7,-1.5,-1.3,-1.4,-0.2,0,0,0,0,0,0,0,0,0,0,-0.17705719188984995,297,-0.22314355131421
0,-2.5,-1.1,0.9,-1.2,-1.9,0,0,0,0,0,0,0,0,0,0,0.2727124626107902,297,-0.22314355131421
0,-0.4,-0.6,-1,-0.1,0.7,0,0,0,0,0,0,0,0,1,1,-0.4842241642436226,298,-0.22314355131421
